,F,I,tfidf,H,H-tilde,H-tilde_std,N
AC013553.4,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
UBAP1L,3.483616551358959e-06,-0.04308604861231036,3.6791096625181314,4.169925001442312,4.126838952830002,0.06882283109774469,18
PDCD7,4.7028823443345944e-05,0.031625154083127605,1.7391689372460395,7.406133079666243,7.437758233749371,0.05786891017836561,243
CLPX,2.264350758383323e-05,0.05921467349390319,2.298244144278659,6.5562203819580755,6.615435055451979,0.06348192579471686,117
CILP,3.8706850570655096e-07,-0.0009999999999992237,5.8763342398543505,1.0,0.9990000000000008,0.03160696125854548,2
PARP16,7.160767355571193e-06,0.09649662084017496,3.31163156307444,5.026888838543451,5.123385459383626,0.06747800999819983,37
DPP8,3.5803836777855966e-05,0.07020912346910713,1.987238328044752,7.072495768680739,7.142704892149846,0.059071480366662495,185
HACD3,1.0837918159783427e-05,0.23150191037752066,3.3366748117350276,5.450212064914747,5.681713975292268,0.06694345914023903,56
INTS14,1.0837918159783427e-05,-0.05517759620258822,2.6760713506592815,5.7359263506290326,5.680748754426444,0.06663117914373742,56
SLC24A1,2.5159452870925815e-06,0.12330618846093389,4.424956001511819,3.5465935642949384,3.6698997527558723,0.06862257841865538,13
DENND4A,3.657797378926907e-05,-0.011154945237860758,1.8410846351803807,7.173301815732571,7.16214687049471,0.06074096185973822,189
RAB11A,7.122060505000538e-05,0.08345196066841609,1.6045148621714342,7.747507676059886,7.830959636728302,0.05322257806276905,368
DIS3L,1.4708603216848937e-05,0.04977878185262696,2.626441211148564,6.027468467362487,6.077247249215114,0.06611770801241418,76
TIPIN,6.386630344158091e-06,-0.013263796214923573,3.2007375650400247,4.983788058752393,4.970524262537469,0.06490177589096963,33
MAP2K1,4.4706412409106636e-05,0.06685915821865773,1.836184120806189,7.316040790498938,7.382899948717596,0.05799851492398608,231
AC116913.1,1.161205517119653e-06,-0.01233333333331732,4.7777219511862405,2.584962500721156,2.5726291673878388,0.06292058486613913,6
SNAPC5,1.6837479998234968e-05,-0.031933887206795575,2.3788570794927004,6.282023955618843,6.250090068412048,0.06651704846163889,87
RPL4,0.0014375724301941303,0.20190941654370498,2.2092925838478092,8.784172415423061,8.986081831966766,0.01169982869631741,7428
ZWILCH,1.935342528532755e-06,-0.018600000000041028,4.26689632742025,3.321928094887362,3.303328094887321,0.05944779222261992,10
LCTL,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
SMAD6,1.935342528532755e-06,-0.024626466250690093,4.26689632742025,3.321928094887362,3.297301628636672,0.07149689374304315,10
LINC02206,3.8706850570655096e-07,0.9980000000000008,13.138962840828592,0.0,0.9980000000000008,0.04467661580736863,2
AC087482.1,1.5482740228262038e-06,-0.01650000000000107,4.49003987873446,3.0,2.983499999999999,0.0630694062136812,8
SMAD3,2.864306942228477e-05,0.04892090258004256,2.1144712652536426,6.842125473895164,6.891046376475207,0.06343500541471478,148
AAGAB,1.5289205975408762e-05,-0.027556444341489517,2.466338854274061,6.151882013999888,6.1243255696583985,0.06679785850619933,79
IQCH,3.8706850570655096e-07,-0.0029999999999992255,5.8763342398543505,1.0,0.9970000000000008,0.05469003565549385,2
IQCH-AS1,4.0642193099187856e-06,0.17677896081673694,4.0066258561160515,4.165894208390024,4.342673169206761,0.06797767052518104,21
C15orf61,2.2256439078126683e-05,-0.07662526513596557,2.0979516483764655,6.671577007466114,6.5949517423301485,0.0639072986873891,115
AC016355.1,5.806027585598265e-07,-0.007333333333334524,5.470869131746186,1.584962500721156,1.5776291673878216,0.06953496322829716,3
MAP2K5,9.289644136957223e-06,0.10179227961987447,3.1348256424789582,5.376629167387823,5.4784214470076975,0.06623782100227911,48
PIAS1,7.934904366984294e-05,0.1300189332271806,1.6030419964210456,7.794474716893621,7.924493650120802,0.05170855278717096,410
AC107871.1,7.741370114131019e-07,-0.009499999999998066,5.183187059294405,2.0,1.990500000000002,0.06826236151787105,4
CALML4,5.806027585598265e-07,-0.0026666666666681493,5.470869131746186,1.584962500721156,1.582295834054488,0.042079290235428585,3
CLN6,3.87068505706551e-06,0.05518481187376878,3.815834148681953,4.221928094887363,4.277112906761132,0.06734977212664665,20
FEM1B,1.761161700964807e-05,0.047966316720700064,2.4882298187797214,6.257740931383713,6.305707248104413,0.06446069560141872,91
CORO2B,1.5482740228262038e-06,-0.01734436093776992,4.49003987873446,3.0,2.98265563906223,0.06700700014286082,8
ANP32A,0.00014418301837569025,0.2050743065145415,1.3573820350399801,8.155418355095577,8.360492661610119,0.04217200603078311,745
SPESP1,3.8706850570655096e-07,-0.0009999999999992237,5.8763342398543505,1.0,0.9990000000000008,0.03160696125854548,2
GLCE,9.289644136957223e-06,0.015064786191994806,2.9470068593535745,5.459962500721156,5.475027286913151,0.06518552621329365,48
KIF23,2.9030137927991324e-06,0.23029934833308197,4.620613918791645,3.640223928941852,3.870523277274934,0.06784416770695753,15
RPLP1,0.0069846511854747126,0.1786830154438519,4.858293824143253,8.865141492642877,9.043824508086729,0.005352645293979466,36090
AC027237.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
DRAIC,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
TLE3,4.838356321331887e-05,0.3083755200322429,2.2174787068389628,7.155111122660493,7.463486642692736,0.05790873727967318,250
UACA,3.0965480456524077e-06,0.3428112781244512,4.928654846711089,3.625,3.9678112781244512,0.06278655197148746,16
NR2E3,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
MYO9A,1.6837479998234968e-05,0.04400187517410803,2.51472482954251,6.204381570536504,6.248383445710612,0.06628660297621909,87
SENP8,7.741370114131019e-07,-0.006499999999997952,5.183187059294405,2.0,1.993500000000002,0.05663700203926818,4
PKM,0.00027056088548887915,0.5056231742526958,1.8610300566712326,8.163534549101348,8.669157723354044,0.029717423500701685,1398
PARP6,1.4515068963995661e-05,-0.03378729566341132,2.486770905391004,6.095485357162547,6.061698061499135,0.06494468873140437,75
CELF6,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AC009690.1,7.741370114131019e-07,-0.010188721875539208,5.183187059294405,2.0,1.9898112781244608,0.07621843375411323,4
HEXA,6.193096091304816e-05,0.1702161610773354,1.7996342510541226,7.535484316887082,7.705700477964418,0.05543570218815179,320
HEXA-AS1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
TMEM202-AS1,4.451287815625336e-06,0.03730094782458515,3.636549829194888,4.436605434317882,4.473906382142467,0.06551323215265448,23
AC079322.1,1.7418082756794795e-06,-0.017777777777782333,4.372256843078077,3.169925001442312,3.15214722366453,0.061101009267673485,9
ARIH1,4.296460413342716e-05,0.0880202693805332,1.8910494711186474,7.252057181692863,7.340077451073396,0.06127758566136418,222
BBS4,4.838356321331887e-06,-0.060134496501987655,3.3506055955460954,4.643856189774724,4.583721693272737,0.06895960586045355,25
ADPGK,9.696066067949102e-05,0.21976844499225123,1.672430715856315,7.866972312719886,8.086740757712137,0.047134196739714584,501
ADPGK-AS1,3.6771508042122342e-06,-0.04517388223809604,3.6250424412478557,4.247927513443585,4.202753631205489,0.06822017796455097,19
NEO1,1.7418082756794795e-06,-0.022167752778263772,4.372256843078077,3.169925001442312,3.1477572486640484,0.07109494260723762,9
NPTN,5.2641316776090933e-05,0.1806988759001955,1.9467240779050319,7.368022251143529,7.548721127043724,0.05874790389398355,272
CD276,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
LOXL1-AS1,1.3547397699729284e-06,-0.014571428571414025,4.6235712713589825,2.807354922057604,2.79278349348619,0.06414206171916301,7
LOXL1,5.806027585598265e-07,-0.005333333333334966,5.470869131746186,1.584962500721156,1.579629167387821,0.0593894865372829,3
STOML1,5.9995618384515405e-06,-0.008748872583732137,3.2738935067105457,4.889680181354617,4.880931308770885,0.06645491202140433,31
PML,2.1288767813860303e-05,0.1725380627395845,2.52959880565826,6.3652284634263205,6.537766526165905,0.0647665701510746,110
SEMA7A,3.87068505706551e-06,0.3952291869819442,4.746115872718144,3.8841837197791893,4.2794129067611335,0.06547405341713156,20
UBL7,2.322411034239306e-05,0.0700408643226833,2.322012954740241,6.577642470572461,6.647683334895144,0.06192170796940328,120
UBL7-AS1,6.386630344158091e-06,0.18894872497243043,3.6438663615213147,4.779094498080773,4.968043223053203,0.06746931558967767,33
AC012435.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ARID3B,1.1418520918343254e-05,0.03536803161944668,2.8194323158731716,5.713151523938112,5.748519555557559,0.06518037544398812,59
CLK3,3.1546083215083905e-05,0.07343718352265238,2.0827936223178165,6.928302847402974,7.001740030925626,0.06331436825963688,163
EDC3,8.128438619837571e-06,0.16065183539309746,3.3583693871984597,5.136248672727249,5.296900508120347,0.06740771162464769,42
CYP1A1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
CSK,0.00015056964871984832,0.18118501080751237,1.3513901731888305,8.204943384897799,8.386128395705311,0.04013891513077263,778
ULK3,1.5095671722555488e-05,0.08243990361179243,2.695558085126158,6.028991962451992,6.111431866063785,0.06634467747289276,78
SCAMP2,6.541457746440711e-05,0.11965239645568637,1.6902013048834694,7.631968970120229,7.7516213665759155,0.05358736570310049,338
MPI,1.0837918159783427e-05,-0.05922136629148245,2.6760713506592815,5.7359263506290326,5.67670498433755,0.06726104487558225,56
FAM219B,1.799868551535462e-05,0.013646953263457995,2.409754163535493,6.315987977751434,6.329634931014892,0.0667912121932591,93
COX5A,0.00015018258021414177,0.3264446066244897,1.6104943890568613,8.060008977199463,8.386453583823952,0.040852338344521975,776
RPP25,5.4189590798917135e-06,0.1779546822176643,3.752678267011627,4.56610893983748,4.744063622055144,0.06890872706121716,28
SCAMP5,3.2900822985056833e-06,1.8262026679050614,13.53687886169435,2.2256108145207376,4.051813482425799,0.06848906539108156,17
PPCDC,1.6256877239675142e-05,0.16468934064025476,2.7851834140379244,6.041010577489154,6.205699918129409,0.06673005372042334,84
C15orf39,4.722235769619922e-05,0.5455304965108034,2.650366101946946,6.894167116706619,7.439697613217422,0.05781514431565474,244
COMMD4,3.0191343445110977e-05,-0.00978901444268132,1.9933484974330025,6.963192843820644,6.9534038293779625,0.06297824686434754,156
AC068338.3,1.3547397699729284e-06,-0.01399999999998558,4.6235712713589825,2.807354922057604,2.7933549220576186,0.06298623108326354,7
NEIL1,1.0450849654076876e-05,0.7338338875584478,4.317903497826591,4.89551024370853,5.629344131266977,0.06624418702691783,54
MAN2C1,3.8319782064948544e-05,0.1372747094170954,2.057676886739813,7.079387665586776,7.216662375003871,0.059772218788063027,198
AC068338.2,4.25775356277206e-06,-0.04808243352396602,3.47843896705598,4.459431618637297,4.411349185113331,0.06705131849205882,22
SIN3A,2.6707726893752018e-05,-0.046356221310652757,1.971601585168937,6.859506138107153,6.8131499167965,0.06506402326473751,138
PTPN9,1.4902137469702213e-05,0.1099848568387145,2.7177423534148715,5.98743881336598,6.0974236702046944,0.06682083615727226,77
SNUPN,1.5676274481115314e-05,0.051728053959343434,2.579417214073021,6.10830818187026,6.160036235829604,0.06716579199971871,81
AC105020.3,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
IMP3,5.399605654606386e-05,-0.04110408161117718,1.5690561126378133,7.615020594921274,7.573916513310097,0.0574171612473222,279
AC105020.6,2.5159452870925815e-06,0.1244788894223059,4.424956001511819,3.5465935642949384,3.6710724537172443,0.06768848785298089,13
SNX33,3.0965480456524077e-06,0.08593383437336666,4.118859967266225,3.875,3.9609338343733667,0.07311723104987335,16
AC105020.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ODF3L1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
DNM1P35,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
UBE2Q2,2.92236721808446e-05,-0.00220468558065523,2.0260556611773164,6.91877121279203,6.9165665272113745,0.059728804785963485,151
FBXO22,1.8579288273914447e-05,0.026155287958332885,2.402067008667083,6.34793242257362,6.374087710531953,0.06624848287320242,96
NRG4,3.8706850570655096e-07,-0.0029999999999992255,5.8763342398543505,1.0,0.9970000000000008,0.05469003565549385,2
ETFA,5.0318905741851625e-05,0.0035391057123703717,1.69762537987736,7.499140505269579,7.502679610981949,0.05681687963204597,260
ISL2,5.806027585598265e-07,-0.004000000000001558,5.470869131746186,1.584962500721156,1.5809625007211545,0.05148462553731383,3
SCAPER,2.883660367513805e-05,0.16995229841035098,2.3639812566574423,6.732394527086451,6.902346825496802,0.06193033215382174,149
RCN2,3.8900384823508376e-05,-0.03126464646829774,1.8011744726256682,7.261675260798379,7.230410614330081,0.059027949678678644,201
PSTPIP1,7.412361884280451e-05,0.19031667339390168,1.8088941791551596,7.676876480072606,7.867193153466507,0.052579849931789574,383
TSPAN3,4.0448658846334575e-05,0.07776932906966838,1.9118147086606145,7.199995017165534,7.277764346235203,0.05993872489296086,209
AC090181.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
PEAK1,4.451287815625336e-06,0.032257469563719,3.636549829194888,4.436605434317882,4.468862903881601,0.06686580564429336,23
HMG20A,1.1031452412636703e-05,0.05091704873995084,2.869991327009106,5.657451417673514,5.708368466413464,0.06671508283341201,57
TBC1D2B,3.038487769796425e-05,0.10944218405371142,2.1869066099886654,6.850197580032918,6.95963976408663,0.058468749480955144,157
CIB2,2.322411034239306e-06,-0.027125814583753183,4.084574770626295,3.584962500721156,3.557836686137403,0.06766242273044515,12
IDH3A,2.4191781606659436e-05,0.222580615118666,2.455389043032756,6.471588784575548,6.694169399694214,0.06502402135535915,125
AC090260.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ACSBG1,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
DNAJA4,8.128438619837571e-06,0.09456138801846148,3.2405158144445325,5.20184123230257,5.2964026203210315,0.0660834400990373,42
WDR61,3.967452183492147e-05,0.1270598685122417,1.996943651915228,7.13165686768204,7.258716736194282,0.06032162007070201,205
AC090607.5,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
IREB2,4.1416330110600955e-05,0.0745258768456436,1.898161773054152,7.228035664060365,7.302561540906009,0.060122167921093365,214
HYKK,7.741370114131019e-07,-0.007499999999997842,5.183187059294405,2.0,1.9925000000000022,0.06077622890567632,4
PSMA4,0.00012018477102188407,0.37167393785476843,1.8049247592028814,7.874022395471836,8.245696333326604,0.04584959977734297,621
CHRNA5,3.8706850570655096e-07,6.661338147750939e-16,5.8763342398543505,1.0,1.0000000000000007,0.0,2
MORF4L1,0.00018734115676197067,0.09469382311278629,1.130546133968934,8.410759801262234,8.50545362437502,0.03650127747163861,968
CTSH,0.0001561821420525933,0.6869919490478393,2.8167048336465843,7.719668195939094,8.406660144986933,0.04122966677609859,807
AC011944.1,5.806027585598265e-07,0.6606666666666653,8.814501359781525,0.9182958340544894,1.5789625007211547,0.06296030495518616,3
TMED3,3.4642631260736315e-05,0.2422344697400174,2.259884814304249,6.86577560696766,7.108010076707678,0.06035535234999238,179
KIAA1024,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
MTHFS,1.877282252676772e-05,0.01265649508514688,2.3856745353906565,6.3731087184757875,6.385765213560934,0.0658766649448531,97
AC021483.2,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ST20-MTHFS,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ST20,8.709041378397396e-06,0.17974281553165383,3.352984354943826,5.208411151837153,5.388153967368807,0.06816157106298631,45
ST20-AS1,7.74137011413102e-06,0.008127969370804067,3.0862055375662214,5.221928094887363,5.230056064258167,0.0660223127730513,40
BCL2A1,7.141413930285865e-05,0.7720353871603978,3.02065922406471,7.061896094142327,7.8339314813027245,0.056399014987120875,369
ZFAND6,6.754345424579315e-05,0.10352318557022944,1.6617177199348354,7.680309623143906,7.783832808714135,0.05356770180013271,349
FAH,9.483178389810499e-06,0.19075765411890178,3.303780435819416,5.313589691009831,5.504347345128733,0.06567566488495336,49
AC087761.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
ABHD17C,9.676712642663775e-07,-0.009199999999968789,4.960043507980195,2.321928094887362,2.3127280948873934,0.05996132086498886,5
AC023302.1,3.8706850570655096e-07,-0.0019999999999992246,5.8763342398543505,1.0,0.9980000000000008,0.04467661580736863,2
MESD,4.1416330110600955e-05,0.040155008242381385,1.8789375738575849,7.26359473169792,7.303749739940302,0.05966247172355894,214
AC068870.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AC068870.2,5.806027585598265e-07,-0.004666666666668373,5.470869131746186,1.584962500721156,1.5802958340544877,0.055581771592713464,3
TLNRD1,2.5159452870925813e-05,0.027058836191995894,2.1783212475968923,6.718446466841324,6.74550530303332,0.06369847844560628,130
IL16,6.851112551005952e-05,-0.03601894680475759,1.461025896220702,7.831282440009038,7.79526349320428,0.054127638194719045,354
STARD5,4.451287815625336e-06,0.38226897662921555,4.701084568773168,4.088779347361361,4.471048323990576,0.06596958435417694,23
TMC3-AS1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
AC023034.1,1.9353425285327548e-07,0.0,6.569481420414296,0.0,0.0,0.0,1
MEX3B,2.322411034239306e-06,-0.025333333333389163,4.084574770626295,3.584962500721156,3.559629167387767,0.0634420120217556,12
